date,cases_rolling,deaths_rolling,tests_rolling,positive_rate_rolling
2020-10-01,232.28571428571428,4.571428571428571,8675.285714285714,0.039717683551528056
2020-10-02,236.57142857142858,4.142857142857143,8636.714285714286,0.038712365667876426
2020-10-03,238.42857142857142,4.0,9146.714285714286,0.03854510077892748
2020-10-04,241.57142857142858,4.285714285714286,9024.42857142857,0.039097171041131196
2020-10-05,250.71428571428572,4.571428571428571,9060.42857142857,0.038533512746925506
2020-10-06,269.14285714285717,4.714285714285714,9364.57142857143,0.03890138039130419
2020-10-07,296.14285714285717,4.857142857142857,9376.285714285714,0.03883729512416465
2020-10-08,315.42857142857144,4.714285714285714,9693.857142857143,0.039133800854322456
2020-10-09,336.7142857142857,4.857142857142857,9949.714285714286,0.04086768472073563
2020-10-10,352.14285714285717,5.428571428571429,9798.0,0.04042053773196013
2020-10-11,369.14285714285717,5.285714285714286,9894.714285714286,0.0413112076305419
2020-10-12,382.57142857142856,5.142857142857143,10427.142857142857,0.04319123898888481
2020-10-13,394.0,5.0,10203.57142857143,0.04481827641775611
2020-10-14,403.85714285714283,5.142857142857143,10637.857142857143,0.04700653659882326
2020-10-15,409.0,4.857142857142857,10874.0,0.048985772014987605
2020-10-16,413.7142857142857,5.857142857142857,10851.285714285714,0.04973371002457412
2020-10-17,421.2857142857143,5.428571428571429,10695.285714285714,0.051130087105851374
2020-10-18,426.7142857142857,5.285714285714286,10570.57142857143,0.05274450115043434
2020-10-19,462.2857142857143,6.142857142857143,11314.857142857143,0.05320867270124635
2020-10-20,494.7142857142857,7.285714285714286,11742.142857142857,0.05525571367855544
2020-10-21,523.5714285714286,7.428571428571429,11508.42857142857,0.05471765332696151
2020-10-22,570.1428571428571,7.285714285714286,11685.42857142857,0.05634876390225555
2020-10-23,611.5714285714286,6.571428571428571,11873.285714285714,0.05764946025401633
2020-10-24,650.2857142857143,6.857142857142857,12182.714285714286,0.060393686951235606
2020-10-25,682.5714285714286,7.428571428571429,12821.857142857143,0.06252742961744999
2020-10-26,741.0,6.857142857142857,12140.57142857143,0.06706031861925409
2020-10-27,796.7142857142857,5.428571428571429,12781.714285714286,0.06914810773298916
2020-10-28,863.2857142857143,5.428571428571429,13096.0,0.07494347654876464
2020-10-29,910.2857142857143,5.857142857142857,13249.857142857143,0.07741843596907479
2020-10-30,980.2857142857143,6.285714285714286,13215.285714285714,0.08304497689910258
2020-10-31,1018.8571428571429,6.571428571428571,13517.142857142857,0.08676073837395189
2020-11-01,1072.0,6.571428571428571,14065.0,0.08729403299269603
2020-11-02,1171.0,7.285714285714286,14460.857142857143,0.09091163820789173
2020-11-03,1271.4285714285713,8.285714285714286,14149.714285714286,0.09520094518627069
2020-11-04,1391.0,9.428571428571429,14965.57142857143,0.09985563312271638
2020-11-05,1520.5714285714287,9.571428571428571,14888.714285714286,0.1071365376022773
2020-11-06,1620.5714285714287,9.857142857142858,16085.42857142857,0.1101459030051554
2020-11-07,1708.2857142857142,10.428571428571429,16327.0,0.11618837259661659
2020-11-08,1786.5714285714287,11.0,16369.42857142857,0.12508925598291082
2020-11-09,1916.2857142857142,11.714285714285714,16479.571428571428,0.1289005975783654
2020-11-10,2030.0,12.571428571428571,17492.0,0.13431995247102338
2020-11-11,2093.285714285714,12.285714285714286,17734.428571428572,0.1377527327564537
2020-11-12,2173.8571428571427,13.714285714285714,18157.428571428572,0.1400340691802815
2020-11-13,2241.1428571428573,13.0,18185.428571428572,0.1438015600261787
2020-11-14,2270.1428571428573,12.571428571428571,18939.428571428572,0.14529409766118162
2020-11-15,2254.1428571428573,13.0,18999.571428571428,0.1452595408535016
2020-11-16,2258.5714285714284,12.857142857142858,20055.14285714286,0.1471817746319874
2020-11-17,2228.8571428571427,13.857142857142858,19583.428571428572,0.146288076324764
2020-11-18,2241.285714285714,15.571428571428571,19373.428571428572,0.143921457867973
2020-11-19,2232.5714285714284,14.857142857142858,20768.85714285714,0.14616483767542396
2020-11-20,2249.4285714285716,17.285714285714285,21237.428571428572,0.144894623214805
2020-11-21,2223.4285714285716,20.428571428571427,21155.714285714286,0.14360973655009726
2020-11-22,2210.285714285714,20.428571428571427,20869.714285714286,0.14398151929012107
2020-11-23,2210.285714285714,21.428571428571427,21480.14285714286,0.1428792758945959
2020-11-24,2194.1428571428573,22.857142857142858,21896.85714285714,0.1439766360296462
2020-11-25,2147.285714285714,21.0,21952.714285714286,0.14691761174375756
2020-11-26,1872.5714285714287,20.285714285714285,20324.571428571428,0.14515021055057684
2020-11-27,1753.7142857142858,18.714285714285715,19339.0,0.14590296948792988
2020-11-28,1691.0,15.428571428571429,19398.285714285714,0.14789355581566568
2020-11-29,1577.7142857142858,13.857142857142858,20439.571428571428,0.15183709067318052
2020-11-30,1300.2857142857142,13.857142857142858,18345.571428571428,0.153534627555934
2020-12-01,1018.8571428571429,11.285714285714286,17275.571428571428,0.1527127353842713
